,time,open,close,high,low,volume
1267,1624947600000,0.25549,0.25553000000000003,0.25553000000000003,0.25549,239.49821599
1268,1624947660000,0.25589,0.25589,0.25589,0.25589,1.29939369
1269,1624947780000,0.25545999999999996,0.25545999999999996,0.25545999999999996,0.25545999999999996,0.20233203
1270,1624947840000,0.25588,0.2559,0.2559,0.25588,3000.0
1271,1624947900000,0.25592,0.25593,0.25593,0.25592,50.0
1272,1624947960000,0.25593,0.25595,0.25595,0.25593,2500.0
1273,1624948200000,0.25568,0.25568,0.25568,0.25568,750.0
1274,1624948260000,0.25599,0.25594,0.25599,0.25594,1.31984471
1275,1624948320000,0.2559,0.2559,0.2559,0.2559,50.0
1276,1624948380000,0.25616,0.2557,0.25616,0.2557,50.12356998
1277,1624948440000,0.25617,0.25617,0.25617,0.25617,0.00175083
1278,1624948560000,0.25643,0.25671,0.25671,0.25643,150.00173999999998
1279,1624948620000,0.25674,0.2567,0.25692,0.25637,2819.12977277
1280,1624948680000,0.25645,0.25635,0.25645,0.25635,1107.8118
1281,1624948740000,0.25642,0.25690999999999997,0.25690999999999997,0.25642,8.84597
1282,1624948800000,0.25653000000000004,0.257,0.257,0.25653000000000004,4353.15256797
1283,1624948860000,0.25665,0.257,0.257,0.25654,2150.0
1284,1624948920000,0.257,0.25675,0.257,0.25675,613.6698866700001
1285,1624948980000,0.25661999999999996,0.25661999999999996,0.25701999999999997,0.25661999999999996,2655.595651
1286,1624949040000,0.25661999999999996,0.25663,0.25663,0.25632,3446.40396836
1287,1624949100000,0.25635,0.25635,0.25635,0.25635,50.0
1288,1624949160000,0.25634,0.25642,0.25642,0.25634,1150.0
1289,1624949220000,0.25677,0.25686,0.25686,0.25642,9074.06821357
1290,1624949280000,0.25705,0.25661999999999996,0.25708000000000003,0.25661999999999996,150.34569765
1291,1624949340000,0.25709,0.257,0.25714000000000004,0.257,62741.252539999994
1292,1624949400000,0.25701999999999997,0.25701999999999997,0.25701999999999997,0.25701999999999997,750.0
1293,1624949460000,0.25719000000000003,0.25723,0.25723,0.25719000000000003,0.26824138000000003
1294,1624949700000,0.25745999999999997,0.25793,0.25793,0.25740999999999997,11575.4524771
1295,1624949760000,0.25782,0.25763,0.25794,0.25763,1152.75212368
1296,1624949820000,0.25766999999999995,0.25816999999999996,0.25816999999999996,0.25764000000000004,84434.93788965
1297,1624949880000,0.258,0.25892,0.25892,0.25781,8050.011048
1298,1624949940000,0.2583,0.25916999999999996,0.25916999999999996,0.2583,7100.0
1299,1624950000000,0.25866999999999996,0.25837,0.2589,0.25837,700.0
1300,1624950060000,0.25837,0.25797,0.25837,0.25797,10.00346
1301,1624950120000,0.25797,0.25778,0.25823,0.25768,290.57463052
1302,1624950180000,0.25769000000000003,0.25805,0.25805,0.25769000000000003,16100.0
1303,1624950240000,0.25788,0.25789,0.2584,0.25788,400.07175913
1304,1624950300000,0.25845999999999997,0.25845999999999997,0.25845999999999997,0.25845999999999997,19.36
1305,1624950360000,0.2584,0.25845999999999997,0.25845999999999997,0.25798000000000004,250.0
1306,1624950420000,0.25849,0.25894,0.25894,0.25816,6695.835
1307,1624950480000,0.259,0.25906,0.25945,0.259,1660.30346168
1308,1624950540000,0.25949,0.25906,0.25949,0.25906,1400.0
1309,1624950600000,0.25897,0.25897,0.25897,0.25897,550.0
1310,1624950660000,0.25922,0.25948000000000004,0.25948000000000004,0.25882,251.35454219999997
1311,1624950720000,0.25909,0.25949,0.25949,0.25909,450.0
1312,1624950780000,0.25909,0.25909,0.25909,0.25909,0.36661792
1313,1624950900000,0.25934,0.25895999999999997,0.25934,0.25895999999999997,500.21864828
1314,1624950960000,0.25952,0.25838,0.2597,0.25838,100150.00172823
1315,1624951020000,0.25823,0.25858000000000003,0.25858000000000003,0.25814000000000004,564.16333802
1316,1624951140000,0.25856,0.25856,0.25856,0.25856,50.0
1317,1624951200000,0.25814000000000004,0.25814000000000004,0.25814000000000004,0.25814000000000004,7135.608989
1318,1624951260000,0.25816,0.25864000000000004,0.25864000000000004,0.25816,201.65402901
1319,1624951320000,0.25831,0.25831,0.25831,0.25831,100.0
1320,1624951440000,0.25804,0.25833,0.25833,0.25804,150.33038922
1321,1624951560000,0.25832,0.25785,0.25832,0.25785,400.0
1322,1624951620000,0.25801999999999997,0.25801999999999997,0.25801999999999997,0.25801999999999997,750.0
1323,1624951680000,0.2583,0.2583,0.2583,0.2583,1.31688043
1324,1624951740000,0.25829,0.25829,0.25829,0.25829,50.0
1325,1624951800000,0.25785,0.25763,0.25785,0.25763,1210.0
1326,1624951920000,0.25745999999999997,0.2572,0.25754,0.2572,150.20862579
1327,1624951980000,0.2572,0.25774,0.25774,0.25701,205.45965525
1328,1624952040000,0.25728,0.25731,0.25731,0.25728,1050.0
1329,1624952100000,0.25728,0.25728,0.25728,0.25728,5000.0
1330,1624952160000,0.25735,0.25735,0.25735,0.25735,50.0
1331,1624952400000,0.25715,0.25715,0.25715,0.25715,150.0
1332,1624952460000,0.2572,0.25695,0.2572,0.25695,0.11280485
1333,1624952520000,0.25695,0.25693,0.25695,0.25693,50.0
1334,1624952580000,0.25744,0.25744,0.25744,0.25744,0.12237105
1335,1624952640000,0.25715,0.25713,0.25715,0.25713,100.0
1336,1624952700000,0.25706,0.25669000000000003,0.25706,0.25669000000000003,550.00174
1337,1624952760000,0.25669000000000003,0.25669000000000003,0.25675,0.25621,1234.56623592
1338,1624952880000,0.25618,0.25631,0.25636,0.25601,303.31440685
1339,1624952940000,0.25639,0.2564,0.2564,0.25639,50.0
1340,1624953000000,0.2567,0.25645999999999997,0.2567,0.25645999999999997,1.61105389
1341,1624953060000,0.25673,0.25673,0.25673,0.25673,500.0
1342,1624953120000,0.25673,0.25673,0.25673,0.25673,50.0
1343,1624953180000,0.25694,0.25716999999999995,0.25716999999999995,0.25694,750.0
1344,1624953240000,0.25695,0.25695,0.25695,0.25695,0.24491371
1345,1624953300000,0.25718,0.25719000000000003,0.25719000000000003,0.25718,129.46980000000002
1346,1624953360000,0.25719000000000003,0.2573,0.25787,0.25719000000000003,20690.3084531
1347,1624953420000,0.25728,0.25728,0.25728,0.25728,50.0
1348,1624953540000,0.25738,0.25738,0.25738,0.25738,0.24386859
1349,1624953600000,0.25749,0.25749,0.25749,0.25749,50.0
1350,1624953660000,0.25768,0.25768,0.25768,0.25768,50.0
1351,1624953780000,0.25695,0.25669000000000003,0.25726,0.25669000000000003,1888.8309241
1352,1624953840000,0.25643,0.25631,0.25643,0.25629,260.00174
1353,1624953900000,0.25629,0.25629,0.25629,0.25629,50.0
1354,1624953960000,0.25618,0.25633,0.25674,0.256,156.18338293
1355,1624954020000,0.25672,0.25545,0.25678,0.25545,12560.35877734
1356,1624954080000,0.25605,0.25605,0.25605,0.25605,195.38
1357,1624954200000,0.25611999999999996,0.25575,0.25611999999999996,0.25575,1294.98
1358,1624954260000,0.25586,0.25586,0.25586,0.25586,0.03922718
1359,1624954320000,0.25642,0.25642,0.25642,0.25642,0.14580916
1360,1624954380000,0.25643,0.25651999999999997,0.25651999999999997,0.25643,150.0
1361,1624954440000,0.25668,0.25683,0.25683,0.25668,500.0
1362,1624954500000,0.25687,0.25679,0.25687,0.25679,3900.0
1363,1624954560000,0.25671,0.25671,0.25671,0.25671,0.15063357
1364,1624954620000,0.25694,0.25694,0.25694,0.25694,0.0017399999999999998
1365,1624954680000,0.25694,0.25718,0.25718,0.25694,244.75591562
1366,1624954740000,0.25716,0.25733,0.25733,0.25716,28843.84625674
1367,1624954800000,0.25727,0.25748000000000004,0.2575,0.25727,1600.0832954000002
1368,1624954860000,0.25716,0.25716,0.25716,0.25716,194.17
1369,1624954920000,0.25748000000000004,0.2575,0.2575,0.25724,5644.08494044
1370,1624954980000,0.25744,0.25744,0.25744,0.25744,100.0
1371,1624955040000,0.25772,0.25777,0.25777,0.25772,0.17086508
1372,1624955160000,0.25735,0.25735,0.25735,0.25735,0.18275232
1373,1624955340000,0.25771,0.25772,0.25772,0.25771,100.0
1374,1624955400000,0.25748000000000004,0.25714000000000004,0.25748000000000004,0.25714000000000004,0.41812482
1375,1624955460000,0.25776,0.25806999999999997,0.25811,0.25776,5560.27076253
1376,1624955580000,0.25804,0.25794,0.25804,0.25794,2500.51503072
1377,1624955640000,0.25823,0.25851,0.25868,0.25799,450.00173
1378,1624955700000,0.25826,0.25826,0.25826,0.25826,250.0
1379,1624955760000,0.25874,0.25929,0.2593,0.25874,94.06312517
1380,1624955820000,0.2593,0.25976,0.25976,0.2593,25450.0000148
1381,1624955880000,0.25978,0.26066999999999996,0.26066999999999996,0.2596,5064.62619824
1382,1624955940000,0.26066999999999996,0.26056999999999997,0.26137,0.26056999999999997,151170.15914697
1383,1624956000000,0.26088,0.26056999999999997,0.26088,0.26056999999999997,50.52698709
1384,1624956060000,0.26129,0.26079,0.26129,0.26079,29054.59821291
1385,1624956120000,0.26152,0.2616,0.26216,0.26116,4668.17882447
1386,1624956180000,0.26108000000000003,0.26004,0.26108000000000003,0.26004,250.00513623
1387,1624956240000,0.2602,0.26035,0.26103000000000004,0.2602,58.06356192
1388,1624956300000,0.26033,0.26082,0.26189,0.26033,851.00856698
1389,1624956360000,0.26082,0.25973,0.26082,0.25973,551.14496543
1390,1624956420000,0.26054,0.26002,0.26054,0.26002,2720.0
1391,1624956540000,0.26003000000000004,0.26036,0.26036,0.26003000000000004,974.0477562000001
1392,1624956600000,0.26035,0.2612,0.2612,0.26035,9650.00343138
1393,1624956660000,0.26064,0.26064,0.26064,0.2606,439.1302
1394,1624956720000,0.26061999999999996,0.26079,0.26079,0.26061999999999996,1550.0
1395,1624956780000,0.26082,0.26082,0.26082,0.26082,1500.0
1396,1624956840000,0.26103000000000004,0.26103000000000004,0.26103000000000004,0.26103000000000004,250.0
1397,1624956900000,0.26031,0.25995,0.26031,0.25995,2598.49381794
1398,1624956960000,0.25978,0.25986,0.25986,0.25926,14003.35551873
1399,1624957020000,0.26006999999999997,0.2594,0.26006999999999997,0.25938,100.6338892
1400,1624957080000,0.26024,0.26024,0.26024,0.26024,0.25078743
1401,1624957140000,0.25992,0.25992,0.25992,0.25992,536.42291203
1402,1624957200000,0.26029,0.26055,0.26055,0.26028,100.0034431
1403,1624957260000,0.25952,0.25929,0.25952,0.25929,50.00172
1404,1624957320000,0.25991,0.2599,0.26029,0.25983,250.20270419
1405,1624957380000,0.26026,0.25983,0.26026,0.25983,100.0
1406,1624957500000,0.26019000000000003,0.26019000000000003,0.26019000000000003,0.26019000000000003,50.0
1407,1624957620000,0.25961,0.25921,0.25961,0.25921,0.42629112
1408,1624957680000,0.25901,0.25913,0.25926,0.25881,300.10172
1409,1624957740000,0.25908000000000003,0.25908000000000003,0.25908000000000003,0.25908000000000003,50.0
1410,1624957800000,0.25925,0.25924,0.25948000000000004,0.25924,113854.66241958
1411,1624957860000,0.25921,0.25921,0.25921,0.25921,1000.0
1412,1624957920000,0.25978,0.25995999999999997,0.25995999999999997,0.25945,350.40400114
1413,1624957980000,0.26,0.25916999999999996,0.26,0.25916999999999996,250.0
1414,1624958100000,0.25964,0.25964,0.25964,0.25964,2.441934
1415,1624958220000,0.25901,0.25901,0.25901,0.25901,0.00172
1416,1624958280000,0.25971,0.25971,0.25971,0.25971,0.67488781
1417,1624958340000,0.2592,0.2592,0.2592,0.2592,250.0
1418,1624958400000,0.25918,0.25918,0.25918,0.25918,0.10400624
1419,1624958460000,0.2595,0.2595,0.2595,0.2595,224.0
1420,1624958520000,0.26003000000000004,0.26003000000000004,0.26003000000000004,0.26003000000000004,0.00172483
1421,1624958580000,0.26026,0.26029,0.26029,0.26026,2600.0000031
1422,1624958640000,0.26047,0.26047,0.26047,0.26047,100.0
1423,1624958700000,0.26055,0.26074,0.26074,0.26055,500.0
1424,1624958760000,0.26082,0.26113000000000003,0.26134,0.26082,150.33307211
1425,1624958820000,0.26129,0.26121,0.26129,0.26078,400.0
1426,1624958880000,0.26086,0.26144,0.26144,0.26086,350.11871318
1427,1624959000000,0.26127,0.26235,0.26239,0.26127,20409.0498214
1428,1624959060000,0.26222,0.2616,0.26229,0.2616,150.0017
1429,1624959120000,0.2616,0.26182,0.26182,0.2612,307.96353185
1430,1624959180000,0.26191,0.26195999999999997,0.262,0.26191,102.1999657
1431,1624959240000,0.26108000000000003,0.26022,0.26108000000000003,0.26022,15981.333326229998
1432,1624959300000,0.26078,0.26078,0.26078,0.26029,1214.08248967
1433,1624959420000,0.2604,0.2604,0.2604,0.2604,0.30327067
1434,1624959540000,0.2609,0.26104,0.26104,0.2609,2400.20564856
1435,1624959600000,0.26108000000000003,0.26106999999999997,0.26141,0.26091,1274.00171794
1436,1624959660000,0.26132,0.26081,0.26132,0.26072,550.36218812
1437,1624959780000,0.26114,0.26074,0.26114,0.26074,0.4538335
1438,1624959840000,0.26094,0.26200999999999997,0.26200999999999997,0.26094,400.00171451
1439,1624959900000,0.26200999999999997,0.26287,0.26287,0.26200999999999997,17293.98551068
1440,1624959960000,0.26286,0.26218,0.26286,0.26218,250.0
1441,1624960020000,0.26291,0.26213000000000003,0.26321,0.26213000000000003,34177.03734841
1442,1624960080000,0.26187,0.26211999999999996,0.26211999999999996,0.26187,50.00170764
1443,1624960140000,0.26211999999999996,0.26211,0.26211999999999996,0.26163000000000003,154.42909251
1444,1624960260000,0.26194,0.2616,0.26194,0.2616,50.0017
1445,1624960320000,0.26178,0.26091,0.26178,0.26091,201.03674682
1446,1624960380000,0.26088,0.26093,0.26093,0.26088,62.0
1447,1624960440000,0.26147,0.261,0.26149,0.261,54.77985329999999
1448,1624960560000,0.26182,0.26182,0.26182,0.26182,50.0
1449,1624960680000,0.26186,0.26204,0.26204,0.26186,50.001709999999996
1450,1624960740000,0.2616,0.2616,0.2616,0.2616,50.0
1451,1624960800000,0.26200999999999997,0.26108000000000003,0.26200999999999997,0.26108000000000003,1.21587417
1452,1624960860000,0.26108000000000003,0.26045,0.26108000000000003,0.26045,5500.00171732
1453,1624960920000,0.26077,0.26035,0.26079,0.26035,3154.77912735
1454,1624961040000,0.26077,0.2602,0.26077,0.2602,1100.0
1455,1624961100000,0.26077,0.26077,0.26077,0.26077,1.04453072
1456,1624961160000,0.26038,0.26076,0.26076,0.26038,150.0
1457,1624961220000,0.2605,0.2605,0.2605,0.2605,1248.8
1458,1624961340000,0.26059,0.26059,0.26059,0.26059,1.22443465
1459,1624961460000,0.26063000000000003,0.26052,0.26063000000000003,0.26052,517.2682576999999
1460,1624961520000,0.26052,0.26006999999999997,0.26054,0.26006999999999997,13550.0
1461,1624961580000,0.26075,0.26075,0.26075,0.26075,2.17254212
1462,1624961640000,0.26064,0.26064,0.26064,0.26064,50.0
1463,1624961700000,0.26006999999999997,0.26006999999999997,0.26006999999999997,0.26006999999999997,0.30903017
1464,1624961760000,0.26004,0.25952,0.26004,0.2595,100.00171966
1465,1624961820000,0.25972,0.25991,0.26026,0.25972,304.68833880000005
1466,1624961940000,0.26029,0.26036,0.26036,0.26029,0.0598164
1467,1624962060000,0.26053000000000004,0.26033,0.26055,0.26033,100.34903477
1468,1624962180000,0.26055,0.26123,0.26123,0.26055,1250.00172104
1469,1624962240000,0.26124,0.26091,0.26126,0.26091,1600.0
1470,1624962300000,0.26134,0.26134,0.26134,0.26134,0.0017100000000000001
1471,1624962360000,0.26134,0.26174000000000003,0.26174000000000003,0.26134,600.0
1472,1624962420000,0.26175,0.26154,0.26194,0.26154,600.52707665
1473,1624962480000,0.26108000000000003,0.26103000000000004,0.26108000000000003,0.26103000000000004,50.0
1474,1624962540000,0.26142,0.26142,0.26142,0.26142,1.2867028
1475,1624962600000,0.26176,0.26133,0.26176,0.26133,300.0
1476,1624962660000,0.26132,0.26145999999999997,0.26148000000000005,0.26132,1400.0
1477,1624962720000,0.26156,0.26165,0.26165,0.26156,500.0
1478,1624962780000,0.26163000000000003,0.26147,0.26198,0.26147,700.53748382
1479,1624962840000,0.26149,0.2619,0.2619,0.26149,950.0
1480,1624962900000,0.262,0.26286,0.26286,0.262,7067.907209
1481,1624962960000,0.26286,0.26365,0.26376,0.26275,26163.80036079
1482,1624963020000,0.26366999999999996,0.26348,0.26397,0.26318,5400.0
1483,1624963080000,0.2633,0.26306,0.26339,0.26306,1650.0689729
1484,1624963140000,0.26352,0.26352,0.26352,0.26352,890.47786916
1485,1624963200000,0.26291,0.26291,0.26291,0.26291,0.0017
1486,1624963320000,0.26300999999999997,0.26343,0.26343,0.26300999999999997,3650.27042178
1487,1624963380000,0.26343,0.26298,0.26343,0.26298,700.0
1488,1624963440000,0.26298,0.26297,0.26350999999999997,0.26297,850.26512946
1489,1624963500000,0.26309,0.26309,0.26309,0.26309,50.0
1490,1624963560000,0.26291,0.26235,0.26291,0.26235,350.00000089
1491,1624963620000,0.26281,0.2622,0.26281,0.26218,1251.74283694
1492,1624963680000,0.26241,0.26235,0.26241,0.26235,250.0
1493,1624963740000,0.26311,0.26272,0.26311,0.26272,53.08429008
1494,1624963860000,0.26282,0.26285,0.26285,0.26282,450.20734399
1495,1624963920000,0.26268,0.26324000000000003,0.26324000000000003,0.26268,400.1880443
1496,1624963980000,0.26343,0.26316,0.26352,0.26316,1350.0
1497,1624964040000,0.26314,0.26329,0.26329,0.26314,150.0
1498,1624964100000,0.26328,0.26443,0.26446,0.26328,3109.3661727500007
1499,1624964160000,0.26443,0.26444,0.26461999999999997,0.26433,1384.0
1500,1624964220000,0.26379,0.26453000000000004,0.26453000000000004,0.26379,507.91967916
1501,1624964280000,0.26411999999999997,0.26421,0.26468,0.26411999999999997,450.0
1502,1624964340000,0.26416999999999996,0.26411999999999997,0.26463000000000003,0.26411999999999997,151.02945032
1503,1624964400000,0.2639,0.26431,0.26442,0.2639,600.0
1504,1624964460000,0.26371,0.26583,0.26626,0.26371,229000.0016822
1505,1624964520000,0.26607,0.2661,0.26649,0.2656,28600.00168
1506,1624964580000,0.2661,0.26641,0.26641,0.26571999999999996,4457.8449599999985
1507,1624964640000,0.26641,0.26754,0.26807,0.26641,40028.04927052
1508,1624964700000,0.26782,0.2673,0.26805999999999996,0.26725,7582.8166
1509,1624964760000,0.2673,0.26748,0.26779000000000003,0.26684,17430.796073700003
1510,1624964820000,0.26733,0.2671,0.26765,0.26708000000000004,252.62138473
1511,1624964880000,0.26755999999999996,0.26746,0.26755999999999996,0.26746,200.00167033
1512,1624964940000,0.26664,0.2661,0.26684,0.2661,3447.10715901
1513,1624965000000,0.26583,0.26564,0.26591,0.26529,1100.00168
1514,1624965060000,0.26574000000000003,0.26609,0.26609,0.26568,2944.35375308
1515,1624965120000,0.26607,0.26647,0.26647,0.26607,1044.8214
1516,1624965180000,0.26648,0.26596,0.26648,0.26596,200.0
1517,1624965240000,0.266,0.2665,0.2665,0.266,11965.80532181
1518,1624965300000,0.26661999999999997,0.26711999999999997,0.26714,0.26661999999999997,1300.00168
1519,1624965360000,0.26716,0.2661,0.26716,0.2661,600.00335
1520,1624965420000,0.2661,0.26575,0.26621,0.26575,1551.62265731
1521,1624965480000,0.26574000000000003,0.26508000000000004,0.26586,0.26508000000000004,25810.00168
1522,1624965540000,0.26502,0.26519000000000004,0.26519000000000004,0.2645,704.16330168
1523,1624965600000,0.26528,0.2659,0.2659,0.26528,500.2000017
1524,1624965660000,0.26589,0.26508000000000004,0.26589,0.26508000000000004,700.0
1525,1624965720000,0.26523,0.26508000000000004,0.26523,0.26508000000000004,600.0
1526,1624965780000,0.26554,0.26502,0.26558000000000004,0.26502,53.30777219
1527,1624965840000,0.26502,0.26476,0.26502,0.26476,100.00168734
1528,1624965900000,0.26513000000000003,0.26464,0.26513000000000003,0.26464,3251.311685
1529,1624966020000,0.26513000000000003,0.26581,0.26581,0.26513000000000003,9948.003369
1530,1624966080000,0.26581,0.26595,0.26599,0.26581,550.0
1531,1624966140000,0.26544,0.26604,0.26604,0.26544,50.68402686
1532,1624966200000,0.26604,0.26635,0.26635,0.26604,0.45231018
1533,1624966260000,0.26623,0.26596,0.26623,0.26596,50.06751317
1534,1624966320000,0.26600999999999997,0.26600999999999997,0.26600999999999997,0.26600999999999997,1000.0
1535,1624966380000,0.26650999999999997,0.26661999999999997,0.26661999999999997,0.26650999999999997,20200.28618949
1536,1624966440000,0.26644,0.26713000000000003,0.26765,0.26644,600.38070368
1537,1624966500000,0.2676,0.26713000000000003,0.2676,0.2667,5083.86655772
1538,1624966560000,0.26711999999999997,0.26637,0.26711999999999997,0.26637,2072.18945594
1539,1624966620000,0.26637,0.26650999999999997,0.26650999999999997,0.2662,50.26880855
1540,1624966680000,0.2661,0.26605,0.2661,0.26558000000000004,454.17184836
1541,1624966740000,0.26585,0.26661999999999997,0.26661999999999997,0.26585,599.73287
1542,1624966800000,0.26639,0.26713000000000003,0.26713000000000003,0.26605999999999996,100650.0
1543,1624966860000,0.2661,0.26655,0.26661,0.26608000000000004,300.27973457
1544,1624966920000,0.26659,0.26696,0.26696,0.26659,70000.28335804
1545,1624967040000,0.26682,0.26647,0.26682,0.26629,101.679755
1546,1624967100000,0.26627,0.266,0.26627,0.26593,17517.968
1547,1624967160000,0.26583,0.26518,0.26583,0.26518,305.68440708
1548,1624967220000,0.26519000000000004,0.26502,0.26519000000000004,0.26502,850.0016800000001
1549,1624967280000,0.26528,0.265,0.26528,0.265,550.32365096
1550,1624967340000,0.26549,0.265,0.26549,0.265,37208.63827448
1551,1624967400000,0.26482,0.26476,0.26482,0.26476,0.03829705
1552,1624967460000,0.26511999999999997,0.26513000000000003,0.26513000000000003,0.26484,13439.48431255
1553,1624967520000,0.26513000000000003,0.26511,0.26513000000000003,0.26479,200.15706654
1554,1624967640000,0.26479,0.26495,0.26495,0.26479,450.02620247
1555,1624967700000,0.26559,0.26625,0.26625,0.26559,6041.73897802
1556,1624967760000,0.26626,0.26682,0.26682,0.26615,23254.47898826
1557,1624967820000,0.26655999999999996,0.26734,0.26761,0.26655999999999996,40825.08582137
1558,1624967880000,0.26771,0.26955,0.2699,0.26771,149183.69339627
1559,1624967940000,0.26988,0.26799,0.26988,0.26799,7635.66183264
1560,1624968000000,0.26799,0.27023,0.27095,0.26799,482430.85944025
1561,1624968060000,0.27015,0.27044,0.2718,0.26963000000000004,54687.63048788
1562,1624968120000,0.27038,0.26844,0.27116,0.26844,39166.94346695
1563,1624968180000,0.26873,0.26905999999999997,0.26932,0.26818000000000003,3202.17105513
1564,1624968240000,0.26933,0.26905999999999997,0.26953,0.26795,92.35276218
1565,1624968300000,0.26905999999999997,0.2675,0.26925,0.26723,599.95065089
1566,1624968360000,0.26825,0.26879000000000003,0.26879000000000003,0.26797,303.81514510000005
1567,1624968420000,0.26893,0.26985,0.26987,0.26893,11568.33740254
1568,1624968480000,0.26935,0.27086,0.2712,0.26935,1569.91742525
1569,1624968540000,0.27042,0.27,0.27078,0.26984,44499.08972
1570,1624968600000,0.26986,0.26942,0.27015,0.26942,1250.00504657
1571,1624968660000,0.27032,0.27039,0.27039,0.2696,450.0
1572,1624968720000,0.26950999999999997,0.26915,0.27008000000000004,0.26915,4966.856233510001
1573,1624968780000,0.26907,0.26943,0.26945,0.26877,200.04647
1574,1624968840000,0.26933,0.26853,0.26933,0.26853,300.76670039
1575,1624968900000,0.26853,0.26725,0.2686,0.26725,29845.0582
1576,1624968960000,0.26727,0.26761,0.26815,0.26727,650.74147147
1577,1624969020000,0.26748,0.26861,0.26873,0.26747,10600.00167
1578,1624969080000,0.26771999999999996,0.26836,0.26855999999999997,0.26771999999999996,351.16438986
1579,1624969140000,0.2679,0.26873,0.26873,0.2679,150.0
1580,1624969200000,0.26814,0.26887,0.2693,0.26814,22524.23565268
1581,1624969260000,0.26887,0.26911999999999997,0.26923,0.2687,1200.0
1582,1624969320000,0.26923,0.26918000000000003,0.26973,0.26887,2000.18906988
1583,1624969380000,0.26923,0.26999,0.26999,0.26923,750.00166
1584,1624969440000,0.26999,0.26998,0.27,0.26982,1651.93798002
1585,1624969500000,0.27,0.27015,0.27099,0.26966999999999997,26150.00496417
1586,1624969560000,0.27015,0.27071,0.2708,0.26996,5950.0
1587,1624969620000,0.27096,0.27097,0.27099,0.27096,2358.63192741
1588,1624969680000,0.27099,0.27094,0.27158000000000004,0.2707,29342.73520438
1589,1624969740000,0.2707,0.27092,0.271,0.2705,3530.73099
1590,1624969800000,0.27147,0.27184,0.27234,0.27126,1105186.88368674
1591,1624969860000,0.27184,0.27155,0.27202,0.27109,2600.0
1592,1624969920000,0.27161,0.27414,0.27498,0.27161,74989.03098081
1593,1624969980000,0.27402,0.27352,0.27498,0.2734,2241.5118415999996
1594,1624970040000,0.27352,0.27487,0.27494,0.27352,23472.268238999997
1595,1624970100000,0.27429000000000003,0.27405999999999997,0.27498,0.27379000000000003,1350.73123744
1596,1624970160000,0.27405999999999997,0.27342,0.27438,0.27325,1550.00163
1597,1624970220000,0.27423000000000003,0.27510999999999997,0.27566999999999997,0.27423000000000003,54523.18299632
1598,1624970280000,0.27465,0.27474,0.27515,0.27393,1650.0048867
1599,1624970340000,0.27393,0.27364,0.27454,0.27346,765.61692526
1600,1624970400000,0.27405999999999997,0.2744,0.2744,0.2736,2581.0
1601,1624970460000,0.27396,0.27379000000000003,0.27476999999999996,0.27379000000000003,254.52287395
1602,1624970520000,0.27378,0.27295,0.27379000000000003,0.27286,22411.04898
1603,1624970580000,0.27274,0.27344,0.27344,0.27274,106.56490275
1604,1624970640000,0.2727,0.27347,0.2739,0.2724,954.00164006
1605,1624970700000,0.27403,0.27321999999999996,0.2747,0.27321999999999996,200.00816005
1606,1624970760000,0.27321999999999996,0.27359,0.27359,0.27287,102.00164173
1607,1624970820000,0.27353,0.27338,0.27438,0.27310999999999996,19608.61293822
1608,1624970880000,0.27338,0.27294,0.27385,0.27294,950.62781929
1609,1624970940000,0.27294,0.2718,0.27294,0.2718,2932.08773838
1610,1624971000000,0.2718,0.27144,0.27196,0.2714,817.08291537
1611,1624971060000,0.27148,0.27164,0.27243,0.27148,850.13952496
1612,1624971120000,0.27234,0.27201,0.27234,0.27201,1003.61814
1613,1624971180000,0.27201,0.272,0.27244,0.27176,702.46508505
1614,1624971240000,0.27242,0.27234,0.27242,0.27196,569.0
1615,1624971300000,0.27196,0.27196,0.27231,0.27196,650.15383331
1616,1624971360000,0.27196,0.27221,0.27224,0.27164,200.0
1617,1624971420000,0.27168000000000003,0.27105999999999997,0.27168000000000003,0.27098,3751.64106581
1618,1624971480000,0.27098,0.27068000000000003,0.27098,0.26957,3158.16167413
1619,1624971540000,0.27015,0.27003,0.27015,0.27001,1338.882827
1620,1624971600000,0.27043,0.26971,0.27088,0.26958000000000004,6177.65480705
1621,1624971660000,0.26957,0.26905999999999997,0.26957,0.26900999999999997,12852.25013886
1622,1624971720000,0.26987,0.27048,0.27048,0.26947,2853.43771928
1623,1624971780000,0.27068000000000003,0.2715,0.27152,0.2706,3313.70165
1624,1624971840000,0.2715,0.27176,0.27198,0.27123,2700.00165
1625,1624971900000,0.27169,0.27155999999999997,0.27216,0.27155999999999997,6750.0
1626,1624971960000,0.27205,0.27207,0.27207,0.27192,1155.0
1627,1624972020000,0.27188,0.27262,0.27271,0.27188,11870.46971
1628,1624972080000,0.27186,0.27268000000000003,0.27268000000000003,0.27174,900.0016400000001
1629,1624972140000,0.27268000000000003,0.27166,0.27268000000000003,0.27166,600.0016400000001
1630,1624972200000,0.27154,0.27144,0.27179000000000003,0.27137,800.0
1631,1624972260000,0.27175,0.27235,0.27235,0.27171999999999996,11062.69298062
1632,1624972320000,0.27168000000000003,0.27309,0.27338,0.27168000000000003,13703.87467483
1633,1624972380000,0.27238,0.27245,0.27276999999999996,0.2721,12030.676071
1634,1624972440000,0.27266,0.27266,0.27266,0.27266,50.0
1635,1624972500000,0.27255999999999997,0.27176,0.27255999999999997,0.27161,180.09816085
